id,businessDate,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,totalTrades,lastTradedPrice,averageTradedPrice,symbol,securityId
1845436,2026-01-06,860.0,864.9,856.0,859.0,14097,12107928.0,857.5,996.3,762.5,2026-01-06 14:59:20.079935000,252,859.0,858.9,NTC,307
1845641,2026-01-06,1280.0,1312.0,1277.0,1297.1,98406,127477680.5,1273.9,1842.0,740.0,2026-01-06 14:59:58.270102000,633,1297.1,1295.43,NRIC,2881
1845883,2026-01-07,493.0,493.9,489.0,489.0,38590,18897060.9,489.5,562.0,471.0,2026-01-07 14:59:52.300102000,373,489.0,489.69,NABIL,131
1845889,2026-01-07,354.0,354.0,343.8,343.8,135639,46927978.8,353.1,428.4,304.5,2026-01-07 14:59:44.776120000,531,343.8,345.98,NICA,139
1845948,2026-01-07,1179.7,1179.7,1155.0,1155.5,39284,45572291.6,1165.2,1556.1,1103.0,2026-01-07 14:59:55.914993000,436,1155.5,1160.07,HDL,235
1845968,2026-01-07,860.0,864.5,856.6,858.0,6012,5160363.4,859.0,996.3,762.5,2026-01-07 14:59:50.689020000,131,858.0,858.34,NTC,307
1846172,2026-01-07,1285.0,1310.0,1280.1,1294.0,53005,68659397.5,1297.1,1842.0,740.0,2026-01-07 14:59:59.846249000,405,1294.0,1295.34,NRIC,2881
1846414,2026-01-08,492.0,492.0,486.5,489.0,35678,17440255.3,489.0,562.0,471.0,2026-01-08 14:59:48.603753000,409,489.0,488.82,NABIL,131
1846420,2026-01-08,337.0,349.0,337.0,345.9,92775,32145834.8,343.8,428.4,304.5,2026-01-08 14:59:57.913807000,295,345.9,346.49,NICA,139
1846479,2026-01-08,1170.0,1170.0,1149.0,1152.0,48898,56302034.3,1155.5,1556.1,1103.0,2026-01-08 14:59:55.591447000,591,1152.0,1151.42,HDL,235
1846499,2026-01-08,858.0,860.0,850.0,858.0,9482,8122071.3,858.0,996.3,762.5,2026-01-08 14:59:40.455128000,131,858.0,856.58,NTC,307
1846703,2026-01-08,1300.0,1300.0,1281.0,1286.0,31889,41079572.9,1294.0,1842.0,740.0,2026-01-08 14:59:34.110762000,247,1286.0,1288.21,NRIC,2881
1846945,2026-01-12,490.0,495.0,487.0,487.0,40413,19756468.0,489.0,562.0,471.0,2026-01-12 14:59:50.711910000,514,487.0,488.86,NABIL,131
1846951,2026-01-12,346.0,348.9,339.0,339.1,63530,21718026.4,345.9,428.4,304.5,2026-01-12 14:59:56.717359000,321,339.1,341.85,NICA,139
1847010,2026-01-12,1152.0,1160.0,1142.9,1145.9,77408,88849150.6,1152.0,1556.1,1103.0,2026-01-12 14:59:59.396807000,721,1145.9,1147.8,HDL,235
1847030,2026-01-12,857.0,863.0,850.0,851.4,16784,14316781.8,858.0,996.3,762.5,2026-01-12 14:59:57.326913000,242,851.4,853.0,NTC,307
1847233,2026-01-12,1284.0,1304.8,1275.0,1279.0,42004,54124868.4,1286.0,1842.0,746.1,2026-01-12 14:59:52.913422000,306,1279.0,1288.56,NRIC,2881
1847475,2026-01-13,496.0,496.0,485.0,488.1,60812,29667983.9,487.0,562.0,471.0,2026-01-13 14:59:57.596725000,574,488.1,487.86,NABIL,131
1847481,2026-01-13,332.4,373.0,332.4,338.0,142207,48110679.2,339.1,428.4,304.5,2026-01-13 14:59:58.209765000,495,338.0,338.31,NICA,139
1847540,2026-01-13,1147.0,1157.0,1140.0,1143.0,48165,55084655.0,1145.9,1556.1,1103.0,2026-01-13 14:59:48.562566000,556,1143.0,1143.67,HDL,235
1847560,2026-01-13,853.0,858.0,845.5,846.0,10718,9086945.6,851.4,996.3,762.5,2026-01-13 14:59:22.158223000,215,846.0,847.82,NTC,307
1847763,2026-01-13,1290.0,1315.0,1272.0,1312.0,97787,126772793.8,1279.0,1842.0,750.0,2026-01-13 14:59:58.842666000,608,1312.0,1296.42,NRIC,2881
1848005,2026-01-14,490.0,490.0,487.0,487.5,44542,21754316.3,488.1,562.0,471.0,2026-01-14 14:59:57.017268000,524,487.5,488.4,NABIL,131
1848011,2026-01-14,331.3,342.0,331.3,334.2,87141,29278769.1,338.0,428.4,304.5,2026-01-14 14:59:46.328526000,371,334.2,335.99,NICA,139
1848070,2026-01-14,1150.0,1150.0,1135.0,1139.0,75998,86550513.5,1143.0,1556.1,1103.0,2026-01-14 14:59:58.282463000,847,1139.0,1138.85,HDL,235
1848090,2026-01-14,846.0,850.0,845.1,847.0,10928,9252017.4,846.0,996.3,762.5,2026-01-14 14:59:55.995393000,188,847.0,846.63,NTC,307
1848293,2026-01-14,1312.0,1336.0,1299.0,1311.0,45213,59548061.1,1312.0,1842.0,750.0,2026-01-14 14:59:59.074855000,465,1311.0,1317.06,NRIC,2881
1848535,2026-01-18,488.0,492.0,487.7,490.8,71435,34993592.4,487.5,562.0,471.0,2026-01-18 14:59:24.343750000,650,490.8,489.87,NABIL,131
1848541,2026-01-18,339.7,347.0,335.0,339.0,163190,55502172.6,334.2,428.4,304.5,2026-01-18 14:59:24.592386000,445,339.0,340.11,NICA,139
1848600,2026-01-18,1150.0,1158.0,1135.0,1139.0,103115,118115051.7,1139.0,1556.1,1103.0,2026-01-18 14:59:54.678579000,958,1139.0,1145.47,HDL,235
1848620,2026-01-18,858.0,858.0,845.0,852.0,11299,9610727.3,847.0,996.3,762.5,2026-01-18 14:59:21.141486000,212,852.0,850.58,NTC,307
1848823,2026-01-18,1320.0,1324.0,1295.0,1305.0,64519,84428280.0,1311.0,1842.0,770.3,2026-01-18 14:59:57.748164000,507,1305.0,1308.58,NRIC,2881
1849065,2026-01-20,490.8,500.0,490.8,496.5,72522,36046488.1,490.8,562.0,471.0,2026-01-20 14:59:57.090592000,620,496.5,497.04,NABIL,131
1849071,2026-01-20,332.5,350.0,332.5,346.0,141100,48859694.4,339.0,428.4,304.5,2026-01-20 14:59:59.613045000,436,346.0,346.28,NICA,139
1849130,2026-01-20,1160.0,1168.5,1149.0,1161.9,124358,144037115.2,1139.0,1556.1,1103.0,2026-01-20 14:59:56.037690000,1029,1161.9,1158.25,HDL,235
1849150,2026-01-20,863.0,867.9,852.0,859.9,14049,12048765.6,852.0,996.3,762.5,2026-01-20 14:59:46.525075000,256,859.9,857.62,NTC,307
1849353,2026-01-20,1327.0,1345.0,1300.0,1313.2,119056,157469340.4,1305.0,1842.0,821.0,2026-01-20 14:59:58.981459000,741,1313.2,1322.65,NRIC,2881
1849595,2026-01-21,502.0,504.0,493.0,496.1,44079,21895053.7,496.5,562.0,471.0,2026-01-21 14:59:59.085614000,423,496.1,496.72,NABIL,131
1849601,2026-01-21,348.0,348.0,340.0,342.0,91181,31278407.9,346.0,428.4,304.5,2026-01-21 14:59:57.040332000,311,342.0,343.04,NICA,139
1849660,2026-01-21,1161.1,1179.0,1150.2,1158.0,83212,96566511.8,1161.9,1556.1,1103.0,2026-01-21 14:59:20.608123000,715,1158.0,1160.49,HDL,235
1849680,2026-01-21,855.1,866.0,855.1,862.9,8255,7129293.3,859.9,996.3,762.5,2026-01-21 14:58:49.464986000,154,862.9,863.63,NTC,307
1849883,2026-01-21,1325.0,1331.5,1305.0,1313.0,70734,93221753.5,1313.2,1842.0,875.0,2026-01-21 14:59:59.508414000,579,1313.0,1317.92,NRIC,2881
1850125,2026-01-22,498.0,498.0,492.3,493.1,63230,31254327.7,496.1,562.0,471.0,2026-01-22 14:59:44.476361000,531,493.1,494.3,NABIL,131
1850131,2026-01-22,347.9,347.9,337.0,341.9,71540,24282898.9,342.0,428.4,304.5,2026-01-22 14:59:56.951218000,305,341.9,339.43,NICA,139
1850190,2026-01-22,1155.0,1164.0,1148.0,1152.2,71904,82855323.5,1158.0,1556.1,1103.0,2026-01-22 14:59:54.035285000,711,1152.2,1152.3,HDL,235
1850210,2026-01-22,862.0,867.7,856.1,860.0,12001,10323849.7,862.9,996.3,762.5,2026-01-22 14:59:32.698465000,163,860.0,860.25,NTC,307
1850413,2026-01-22,1315.0,1322.0,1305.0,1314.0,42882,56148073.9,1313.0,1842.0,886.0,2026-01-22 14:59:57.832001000,457,1314.0,1309.36,NRIC,2881
1850655,2026-01-25,496.9,499.0,492.0,497.2,104063,51522824.2,493.1,562.0,471.0,2026-01-25 14:59:51.047907000,718,497.2,495.11,NABIL,131
1850661,2026-01-25,343.9,355.0,340.0,351.2,164488,57106724.3,341.9,428.4,304.5,2026-01-25 14:59:58.492066000,581,351.2,347.18,NICA,139
1850720,2026-01-25,1175.2,1175.2,1155.0,1164.0,109081,126539897.2,1152.2,1556.1,1103.0,2026-01-25 14:59:59.251651000,1085,1164.0,1160.05,HDL,235
1850740,2026-01-25,860.0,874.0,860.0,868.7,37318,32356768.1,860.0,996.3,762.5,2026-01-25 14:59:47.422592000,294,868.7,867.06,NTC,307
1850943,2026-01-25,1314.0,1346.0,1303.0,1329.0,76666,101757301.0,1314.0,1842.0,899.0,2026-01-25 14:59:58.042646000,632,1329.0,1327.28,NRIC,2881
1851185,2026-01-26,501.0,504.0,496.0,497.0,109372,54595184.2,497.2,562.0,471.0,2026-01-26 14:59:44.959277000,745,497.0,499.17,NABIL,131
1851191,2026-01-26,356.9,365.0,347.7,356.0,250861,88805399.9,351.2,428.4,304.5,2026-01-26 14:59:47.372530000,679,356.0,354.0,NICA,139
1851250,2026-01-26,1170.0,1180.0,1162.0,1169.0,119682,139974975.2,1164.0,1556.1,1103.0,2026-01-26 14:59:58.929556000,1131,1169.0,1169.56,HDL,235
1851270,2026-01-26,878.0,879.8,860.0,869.0,18503,16065357.4,868.7,996.3,762.5,2026-01-26 14:59:05.146456000,250,869.0,868.26,NTC,307
1851473,2026-01-26,1348.0,1348.0,1305.0,1312.0,62396,82440323.7,1329.0,1842.0,899.0,2026-01-26 14:59:56.519971000,543,1312.0,1321.24,NRIC,2881
1851715,2026-01-27,497.0,500.0,492.1,494.9,72291,35899477.5,497.0,562.0,471.0,2026-01-27 14:59:51.272167000,527,494.9,496.6,NABIL,131
1851721,2026-01-27,355.0,362.0,346.0,347.0,108099,38057967.9,356.0,428.4,304.5,2026-01-27 14:59:58.544005000,512,347.0,352.07,NICA,139
1851780,2026-01-27,1145.7,1178.9,1145.7,1152.0,87901,102054341.5,1169.0,1556.1,1103.0,2026-01-27 14:59:52.071036000,943,1152.0,1161.01,HDL,235
1851800,2026-01-27,875.0,875.0,861.0,863.0,8502,7355735.9,869.0,996.3,762.5,2026-01-27 14:59:56.583346000,193,863.0,865.18,NTC,307
1852003,2026-01-27,1313.2,1320.0,1280.1,1281.0,87770,114140000.8,1312.0,1842.0,920.0,2026-01-27 14:59:59.898328000,673,1281.0,1300.44,NRIC,2881
1852245,2026-01-28,492.1,495.0,490.1,492.0,48841,24022794.9,494.9,562.0,471.0,2026-01-28 14:59:52.144205000,486,492.0,491.86,NABIL,131
1852251,2026-01-28,344.2,350.0,344.0,345.9,75584,26161201.0,347.0,428.4,304.5,2026-01-28 14:59:59.674909000,306,345.9,346.12,NICA,139
1852310,2026-01-28,1152.0,1161.0,1146.0,1155.0,77360,89028432.3,1152.0,1556.1,1103.0,2026-01-28 14:59:45.256547000,854,1155.0,1150.83,HDL,235
1852330,2026-01-28,862.0,865.0,858.3,860.0,15099,12985881.6,863.0,996.3,762.5,2026-01-28 14:59:35.549628000,162,860.0,860.05,NTC,307
1852533,2026-01-28,1286.1,1308.0,1271.1,1290.0,54427,70257490.4,1281.0,1842.0,947.9,2026-01-28 14:59:58.240404000,573,1290.0,1290.86,NRIC,2881
1852775,2026-01-29,500.0,508.0,493.0,497.0,132087,65706865.4,492.0,562.0,471.0,2026-01-29 14:59:59.765250000,791,497.0,497.45,NABIL,131
1852781,2026-01-29,340.0,343.0,337.0,337.3,106393,36152038.9,345.9,428.4,304.5,2026-01-29 14:59:50.504186000,580,337.3,339.8,NICA,139
1852840,2026-01-29,1161.1,1161.1,1150.4,1151.0,81821,94526250.9,1155.0,1556.1,1103.0,2026-01-29 14:59:47.241281000,715,1151.0,1155.28,HDL,235
1852860,2026-01-29,861.0,870.0,857.4,858.5,11566,9950119.9,860.0,996.3,762.5,2026-01-29 14:59:31.774444000,165,858.5,860.29,NTC,307
1853063,2026-01-29,1309.9,1309.9,1275.0,1277.0,50699,64967783.1,1290.0,1842.0,947.9,2026-01-29 14:59:54.125520000,406,1277.0,1281.44,NRIC,2881
1853305,2026-02-01,500.0,506.0,497.0,498.1,84076,41889487.5,497.0,562.0,471.0,2026-02-01 14:59:59.484922000,632,498.1,498.23,NABIL,131
1853311,2026-02-01,334.0,338.0,330.5,330.5,88265,29373917.1,337.3,428.4,304.5,2026-02-01 14:59:40.687664000,507,330.5,332.79,NICA,139
1853370,2026-02-01,1151.0,1160.0,1150.0,1151.0,65968,76039961.0,1151.0,1556.1,1103.0,2026-02-01 14:59:59.735248000,862,1151.0,1152.68,HDL,235
1853390,2026-02-01,870.0,870.0,853.0,856.0,9080,7784000.8,858.5,996.3,762.5,2026-02-01 14:59:54.779118000,197,856.0,857.27,NTC,307
1853593,2026-02-01,1277.0,1290.0,1259.0,1270.0,36248,45859378.4,1277.0,1842.0,947.9,2026-02-01 14:59:59.836414000,387,1270.0,1265.16,NRIC,2881
1853835,2026-02-02,488.2,500.0,488.2,498.8,61083,30416105.6,498.1,562.0,471.0,2026-02-02 14:59:49.856965000,477,498.8,497.95,NABIL,131
1853841,2026-02-02,330.5,338.0,330.5,334.0,39025,12973459.3,330.5,428.4,304.5,2026-02-02 14:59:45.624190000,244,334.0,332.44,NICA,139
1853900,2026-02-02,1163.0,1163.0,1145.0,1148.0,61474,70627680.3,1151.0,1556.1,1103.0,2026-02-02 14:59:57.729483000,688,1148.0,1148.9,HDL,235
1853920,2026-02-02,850.0,860.0,850.0,850.0,16347,13944611.1,856.0,996.3,762.5,2026-02-02 14:59:57.765950000,230,850.0,853.04,NTC,307
1854123,2026-02-02,1245.0,1290.0,1245.0,1261.0,71490,90560652.7,1270.0,1842.0,947.9,2026-02-02 14:59:57.403274000,409,1261.0,1266.76,NRIC,2881
1854365,2026-02-03,500.0,500.0,496.0,498.0,78804,39301639.4,498.8,562.0,471.0,2026-02-03 14:59:51.744358000,494,498.0,498.73,NABIL,131
1854371,2026-02-03,337.0,337.8,321.5,328.0,106817,35010819.3,334.0,428.4,304.5,2026-02-03 14:59:39.867044000,395,328.0,327.76,NICA,139
1854430,2026-02-03,1148.0,1154.0,1135.2,1139.0,81053,92579561.2,1148.0,1556.1,1103.0,2026-02-03 14:59:50.061178000,909,1139.0,1142.21,HDL,235
1854450,2026-02-03,851.0,860.0,847.0,850.9,9721,8270823.9,850.0,996.3,762.5,2026-02-03 14:59:56.066100000,162,850.9,850.82,NTC,307
1854653,2026-02-03,1235.9,1280.0,1235.9,1250.0,75855,94580449.9,1261.0,1842.0,948.7,2026-02-03 14:59:59.481696000,546,1250.0,1246.86,NRIC,2881
1854895,2026-02-04,489.0,502.0,489.0,496.1,49627,24731834.8,498.0,562.0,471.0,2026-02-04 14:59:38.761937000,365,496.1,498.35,NABIL,131
1854901,2026-02-04,322.0,332.9,322.0,326.0,69033,22530574.0,328.0,428.4,304.5,2026-02-04 14:59:59.520392000,336,326.0,326.37,NICA,139
1854960,2026-02-04,1150.0,1150.0,1135.0,1136.0,58378,66520166.1,1139.0,1556.1,1103.0,2026-02-04 14:59:55.403239000,709,1136.0,1139.47,HDL,235
1854980,2026-02-04,834.0,865.0,834.0,852.9,10761,9157983.8,850.9,996.3,762.5,2026-02-04 14:59:52.636982000,178,852.9,851.03,NTC,307
1855183,2026-02-04,1225.0,1260.0,1200.6,1239.0,80030,98697399.5,1250.0,1842.0,960.4,2026-02-04 14:59:59.391582000,556,1239.0,1233.26,NRIC,2881
1855425,2026-02-05,499.9,501.0,496.5,499.3,98644,49234318.5,496.1,562.0,471.0,2026-02-05 14:59:54.962584000,535,499.3,499.11,NABIL,131
1855431,2026-02-05,327.0,329.9,325.0,327.7,55997,18354187.2,326.0,428.4,304.5,2026-02-05 14:59:58.798919000,265,327.7,327.77,NICA,139
1855490,2026-02-05,1140.0,1149.0,1138.0,1141.0,50174,57253949.9,1136.0,1556.1,1103.0,2026-02-05 14:59:52.487936000,618,1141.0,1141.11,HDL,235
1855510,2026-02-05,850.0,860.0,850.0,853.0,8449,7195776.2,852.9,996.3,762.5,2026-02-05 14:59:51.785217000,167,853.0,851.67,NTC,307
1855713,2026-02-05,1249.0,1310.0,1225.0,1285.0,169369,215480122.95,1239.0,1842.0,960.4,2026-02-05 14:59:59.551961000,856,1285.0,1272.25,NRIC,2881
1855955,2026-02-08,497.3,500.9,497.0,498.5,75640,37753491.4,499.3,562.0,471.0,2026-02-08 14:59:55.997869000,472,498.5,499.12,NABIL,131
1855961,2026-02-08,333.9,333.9,327.3,328.7,48970,16122325.0,327.7,428.4,304.5,2026-02-08 14:59:18.043305000,225,328.7,329.23,NICA,139
1856020,2026-02-08,1163.8,1163.8,1140.0,1143.0,66291,75943810.9,1141.0,1556.1,1103.0,2026-02-08 14:59:56.149877000,687,1143.0,1145.61,HDL,235
1856040,2026-02-08,855.0,860.0,848.0,850.0,17064,14546845.2,853.0,996.3,762.5,2026-02-08 14:59:42.157917000,233,850.0,852.49,NTC,307
1856243,2026-02-08,1310.0,1341.0,1291.0,1319.9,196139,259333698.1,1285.0,1842.0,960.4,2026-02-08 14:59:59.684861000,1314,1319.9,1322.19,NRIC,2881
1856485,2026-02-09,499.0,499.0,494.0,495.9,68038,33764079.0,498.5,562.0,471.0,2026-02-09 14:59:54.783773000,469,495.9,496.25,NABIL,131
1856491,2026-02-09,328.2,328.2,322.2,323.0,114234,36994763.0,328.7,428.4,304.5,2026-02-09 14:59:31.419340000,437,323.0,323.85,NICA,139
1856550,2026-02-09,1150.0,1150.0,1135.0,1139.0,50110,57040245.9,1143.0,1556.1,1103.0,2026-02-09 14:59:49.289190000,585,1139.0,1138.3,HDL,235
1856570,2026-02-09,855.0,859.9,844.0,844.0,19259,16298846.0,850.0,996.3,762.5,2026-02-09 14:59:53.128077000,240,844.0,846.3,NTC,307
1856773,2026-02-09,1323.0,1324.9,1262.0,1275.0,74048,94985138.1,1319.9,1842.0,960.4,2026-02-09 14:59:52.753757000,672,1275.0,1282.75,NRIC,2881
1857015,2026-02-10,496.0,499.8,492.1,496.4,63267,31386145.5,495.9,562.0,471.0,2026-02-10 14:59:59.066175000,451,496.4,496.09,NABIL,131
1857021,2026-02-10,327.9,327.9,320.5,322.0,74460,23948731.6,323.0,428.4,304.5,2026-02-10 14:59:59.137604000,337,322.0,321.63,NICA,139
1857080,2026-02-10,1150.0,1150.0,1133.5,1136.0,42723,48554707.1,1139.0,1556.1,1103.0,2026-02-10 14:59:59.919743000,566,1136.0,1136.5,HDL,235
1857100,2026-02-10,845.0,848.0,840.1,845.0,15995,13490612.9,844.0,996.3,762.5,2026-02-10 14:59:32.652280000,216,845.0,843.43,NTC,307
1857303,2026-02-10,1265.2,1296.8,1263.0,1266.0,31673,40431452.9,1275.0,1842.0,960.4,2026-02-10 14:59:26.436344000,380,1266.0,1276.53,NRIC,2881
1857546,2026-02-11,500.0,500.0,495.0,496.0,42061,20905981.1,496.4,562.0,471.0,2026-02-11 14:59:57.453480000,362,496.0,497.04,NABIL,131
1857552,2026-02-11,315.6,328.0,315.6,320.9,72607,23379514.7,322.0,428.4,304.5,2026-02-11 14:59:25.216760000,318,320.9,322.0,NICA,139
1857611,2026-02-11,1143.0,1146.8,1135.0,1136.1,35684,40611585.9,1136.0,1556.1,1103.0,2026-02-11 14:59:45.336004000,436,1136.1,1138.09,HDL,235
1857631,2026-02-11,861.9,861.9,843.5,847.5,7097,6005186.5,845.0,996.3,762.5,2026-02-11 14:59:50.508796000,157,847.5,846.16,NTC,307
1857834,2026-02-11,1291.3,1291.3,1251.0,1263.0,46895,59045447.4,1266.0,1842.0,960.4,2026-02-11 14:59:29.516772000,382,1263.0,1259.1,NRIC,2881
1858077,2026-02-12,495.0,498.7,492.5,495.0,83293,41246451.3,496.0,562.0,471.0,2026-02-12 14:59:37.875976000,452,495.0,495.2,NABIL,131
1858083,2026-02-12,320.8,330.0,320.1,329.9,195633,64117459.4,320.9,428.4,304.5,2026-02-12 14:59:42.855418000,318,329.9,327.74,NICA,139
1858142,2026-02-12,1140.0,1145.0,1130.0,1137.5,52164,59363873.9,1136.1,1556.1,1103.0,2026-02-12 14:59:46.323795000,575,1137.5,1138.02,HDL,235
1858162,2026-02-12,855.0,855.0,845.0,848.0,16335,13830575.5,847.5,996.3,762.5,2026-02-12 14:57:56.457968000,165,848.0,846.68,NTC,307
1858365,2026-02-12,1288.2,1288.2,1246.0,1252.0,41236,51776481.3,1263.0,1842.0,961.0,2026-02-12 14:59:51.835958000,398,1252.0,1255.61,NRIC,2881
1858608,2026-02-16,498.7,498.8,493.0,497.9,82231,40828153.5,495.0,562.0,471.0,2026-02-16 14:59:59.773032000,498,497.9,496.51,NABIL,131
1858614,2026-02-16,330.0,330.0,324.2,325.9,25760,8386080.3,329.9,428.4,304.5,2026-02-16 14:59:58.966788000,217,325.9,325.55,NICA,139
1858673,2026-02-16,1150.0,1150.0,1136.0,1137.7,43826,49992238.3,1137.5,1556.1,1103.0,2026-02-16 14:59:59.689490000,530,1137.7,1140.7,HDL,235
1858693,2026-02-16,854.0,855.0,840.0,848.0,17535,14828752.7,848.0,996.3,762.5,2026-02-16 14:59:46.902650000,245,848.0,845.67,NTC,307
1858896,2026-02-16,1277.0,1277.0,1240.0,1249.0,49201,61452287.3,1252.0,1842.0,961.0,2026-02-16 14:59:59.657708000,384,1249.0,1249.0,NRIC,2881
1859142,2026-02-17,495.0,498.5,492.0,497.0,90768,44975581.7,497.9,562.0,471.0,2026-02-17 14:59:57.374855000,549,497.0,495.5,NABIL,131
1859148,2026-02-17,324.2,330.0,322.0,323.0,145521,47176032.3,325.9,428.4,304.5,2026-02-17 14:59:55.134481000,293,323.0,324.19,NICA,139
1859207,2026-02-17,1137.7,1145.0,1133.0,1134.0,56083,63639011.3,1137.7,1556.1,1103.0,2026-02-17 14:59:45.241387000,630,1134.0,1134.73,HDL,235
1859227,2026-02-17,850.0,850.0,845.0,845.0,14321,12128465.8,848.0,996.3,762.5,2026-02-17 14:59:55.941253000,148,845.0,846.9,NTC,307
1859430,2026-02-17,1272.0,1272.0,1236.1,1240.0,41129,51344562.7,1249.0,1842.0,1011.0,2026-02-17 14:59:59.745159000,360,1240.0,1248.38,NRIC,2881
1859676,2026-02-22,497.8,497.8,490.0,495.0,43286,21371862.2,497.0,562.0,471.0,2026-02-22 14:59:48.001791000,470,495.0,493.74,NABIL,131
1859682,2026-02-22,325.0,327.5,320.4,321.0,34856,11214035.4,323.0,428.4,304.5,2026-02-22 14:59:59.366652000,230,321.0,321.72,NICA,139
1859741,2026-02-22,1134.0,1144.5,1128.0,1135.0,80601,91453752.8,1134.0,1556.1,1103.0,2026-02-22 14:59:57.561654000,765,1135.0,1134.65,HDL,235
1859761,2026-02-22,845.0,850.0,845.0,845.2,10506,8892546.9,845.0,996.3,762.5,2026-02-22 14:59:37.703303000,191,845.2,846.43,NTC,307
1859964,2026-02-22,1242.0,1242.0,1215.0,1225.0,66329,81003224.6,1240.0,1842.0,1038.1,2026-02-22 14:59:59.260021000,392,1225.0,1221.23,NRIC,2881
1860210,2026-02-23,494.5,498.6,493.0,495.4,57825,28657902.8,495.0,562.0,471.0,2026-02-23 14:59:54.769320000,460,495.4,495.6,NABIL,131
1860216,2026-02-23,321.0,324.5,320.0,322.0,53331,17153651.6,321.0,428.4,304.5,2026-02-23 14:59:03.511040000,265,322.0,321.65,NICA,139
1860275,2026-02-23,1135.0,1141.0,1131.0,1133.1,27013,30653874.6,1135.0,1556.1,1103.0,2026-02-23 14:59:58.790763000,405,1133.1,1134.78,HDL,235
1860295,2026-02-23,847.0,859.0,845.0,855.0,10926,9273794.3,845.2,996.3,762.5,2026-02-23 14:59:57.364965000,170,855.0,848.78,NTC,307
1860498,2026-02-23,1215.1,1230.0,1210.0,1217.5,44202,53775091.6,1225.0,1842.0,1146.0,2026-02-23 14:59:57.978211000,337,1217.5,1216.58,NRIC,2881
1860744,2026-02-24,496.0,497.9,495.0,496.0,33305,16521094.8,495.4,562.0,471.0,2026-02-24 14:59:59.572981000,304,496.0,496.05,NABIL,131
1860750,2026-02-24,322.0,326.9,321.0,323.7,24034,7762089.0,322.0,428.4,304.5,2026-02-24 14:59:58.223066000,147,323.7,322.96,NICA,139
1860809,2026-02-24,1132.0,1140.0,1132.0,1135.4,30055,34168489.9,1133.1,1556.1,1103.0,2026-02-24 14:59:47.813806000,384,1135.4,1136.87,HDL,235
1860829,2026-02-24,855.0,858.7,850.0,853.0,7123,6088720.2,855.0,996.3,762.5,2026-02-24 14:59:53.237984000,122,853.0,854.8,NTC,307
1861032,2026-02-24,1215.0,1229.0,1215.0,1220.0,69551,84837325.8,1217.5,1842.0,1146.0,2026-02-24 14:59:58.510177000,310,1220.0,1219.79,NRIC,2881
1861278,2026-02-25,497.0,499.0,495.0,496.0,30849,15328310.3,496.0,562.0,471.0,2026-02-25 14:59:45.882367000,297,496.0,496.88,NABIL,131
1861284,2026-02-25,322.0,326.0,322.0,322.3,32708,10560127.2,323.7,428.4,304.5,2026-02-25 14:59:43.930058000,186,322.3,322.86,NICA,139
1861343,2026-02-25,1146.0,1149.0,1135.0,1138.0,26569,30235479.1,1135.4,1556.1,1103.0,2026-02-25 14:59:52.233633000,358,1138.0,1138.0,HDL,235
1861363,2026-02-25,854.0,854.0,850.0,853.0,4753,4052826.7,853.0,996.3,762.5,2026-02-25 14:57:55.787421000,118,853.0,852.69,NTC,307
1861566,2026-02-25,1230.0,1244.0,1222.3,1227.0,13935,17137328.3,1220.0,1842.0,1146.0,2026-02-25 14:59:59.033152000,188,1227.0,1229.8,NRIC,2881
1861812,2026-02-26,498.0,499.0,496.5,497.9,32698,16267191.0,496.0,562.0,471.0,2026-02-26 14:59:31.051752000,315,497.9,497.5,NABIL,131
1861818,2026-02-26,328.7,328.7,322.8,325.0,29539,9563016.6,322.3,428.4,304.5,2026-02-26 14:59:59.277941000,164,325.0,323.74,NICA,139
1861877,2026-02-26,1147.0,1148.0,1139.1,1141.1,29740,33937183.9,1138.0,1556.1,1103.0,2026-02-26 14:59:52.619120000,376,1141.1,1141.13,HDL,235
1861897,2026-02-26,870.0,870.0,853.0,855.0,7300,6246213.3,853.0,996.3,762.5,2026-02-26 14:59:22.179463000,128,855.0,855.65,NTC,307
1862100,2026-02-26,1251.5,1251.5,1220.5,1222.0,22131,27166182.9,1227.0,1842.0,1146.0,2026-02-26 14:59:57.867682000,259,1222.0,1227.52,NRIC,2881
1862346,2026-03-01,497.9,500.0,494.0,499.0,58125,28963339.1,497.9,562.0,471.0,2026-03-01 14:59:58.314542000,486,499.0,498.29,NABIL,131
1862352,2026-03-01,325.0,329.5,322.0,329.5,42373,13845220.0,325.0,428.4,304.5,2026-03-01 14:59:53.522902000,188,329.5,326.75,NICA,139
1862411,2026-03-01,1163.9,1163.9,1130.0,1144.0,71379,81360159.9,1141.1,1556.1,1103.0,2026-03-01 14:59:37.295117000,667,1144.0,1139.83,HDL,235
1862431,2026-03-01,855.0,876.0,850.0,876.0,18793,16174861.7,855.0,996.3,762.5,2026-03-01 14:59:57.722349000,217,876.0,860.69,NTC,307
1862634,2026-03-01,1246.4,1246.4,1205.4,1227.0,32541,39772899.5,1222.0,1842.0,1146.0,2026-03-01 14:59:54.613318000,326,1227.0,1222.24,NRIC,2881
1862880,2026-03-03,508.9,508.9,497.0,504.0,53465,26848394.6,499.0,562.0,471.0,2026-03-03 14:59:54.934076000,480,504.0,502.17,NABIL,131
